,Id,Value,Date
774,Sistema,91693500,2015-11-14
775,Sistema,133541300,2015-11-15
776,Sistema,104609500,2015-11-16
777,Sistema,145771300,2015-11-17
778,Sistema,136924600,2015-11-18
779,Sistema,123891500,2015-11-19
780,Sistema,139544400,2015-11-20
781,Sistema,136506800,2015-11-21
782,Sistema,131889100,2015-11-22
783,Sistema,136625300,2015-11-23
784,Sistema,115923700,2015-11-24
785,Sistema,129066800,2015-11-25
786,Sistema,102865700,2015-11-26
787,Sistema,110591900,2015-11-27
788,Sistema,100262500,2015-11-28
789,Sistema,92186100,2015-11-29
790,Sistema,100634800,2015-11-30
791,Sistema,101300700,2015-12-01
792,Sistema,85251200,2015-12-02
793,Sistema,103717700,2015-12-03
794,Sistema,150994700,2015-12-04
795,Sistema,113007000,2015-12-05
796,Sistema,103469300,2015-12-06
797,Sistema,79830600,2015-12-07
798,Sistema,77463700,2015-12-08
799,Sistema,74951800,2015-12-09
800,Sistema,81365600,2015-12-10
801,Sistema,68619700,2015-12-11
802,Sistema,64359800,2015-12-12
803,Sistema,59705900,2015-12-13
804,Sistema,66715200,2015-12-14
805,Sistema,79295900,2015-12-15
806,Sistema,72914900,2015-12-16
807,Sistema,90540200,2015-12-17
808,Sistema,85102500,2015-12-18
809,Sistema,92825700,2015-12-19
810,Sistema,72876400,2015-12-20
811,Sistema,65812000,2015-12-21
812,Sistema,59530400,2015-12-22
813,Sistema,56954000,2015-12-23
814,Sistema,56427300,2015-12-24
815,Sistema,58402800,2015-12-25
816,Sistema,53911100,2015-12-26
817,Sistema,46685300,2015-12-27
818,Sistema,50068500,2015-12-28
819,Sistema,49963700,2015-12-29
820,Sistema,52488500,2015-12-30
821,Sistema,60080700,2015-12-31
822,Sistema,63496200,2016-01-01
823,Sistema,55776100,2016-01-02
824,Sistema,61744800,2016-01-03
825,Sistema,70137500,2016-01-04
826,Sistema,64121400,2016-01-05
827,Sistema,66516300,2016-01-06
828,Sistema,66291100,2016-01-07
829,Sistema,56916800,2016-01-08
830,Sistema,58531700,2016-01-09
831,Sistema,55702100,2016-01-10
832,Sistema,55021300,2016-01-11
833,Sistema,51698900,2016-01-12
834,Sistema,57472800,2016-01-13
835,Sistema,47998200,2016-01-14
836,Sistema,49197100,2016-01-15
837,Sistema,48121500,2016-01-16
838,Sistema,45333900,2016-01-17
839,Sistema,41216600,2016-01-18
840,Sistema,42112100,2016-01-19
841,Sistema,42335600,2016-01-20
842,Sistema,43189600,2016-01-21
843,Sistema,47088800,2016-01-22
844,Sistema,48413500,2016-01-23
845,Sistema,47465300,2016-01-24
846,Sistema,46310500,2016-01-25
847,Sistema,45038600,2016-01-26
848,Sistema,44929900,2016-01-27
849,Sistema,43688500,2016-01-28
850,Sistema,47299500,2016-01-29
851,Sistema,42957700,2016-01-30
852,Sistema,39773100,2016-01-31
853,Sistema,43195600,2016-02-01
854,Sistema,40868300,2016-02-02
855,Sistema,43866100,2016-02-03
856,Sistema,36780700,2016-02-04
857,Sistema,47097800,2016-02-05
858,Sistema,43320300,2016-02-06
859,Sistema,40647300,2016-02-07
860,Sistema,55001700,2016-02-08
861,Sistema,52366900,2016-02-09
862,Sistema,50756000,2016-02-10
863,Sistema,57174700,2016-02-11
864,Sistema,56716300,2016-02-12
865,Sistema,48221200,2016-02-13
866,Sistema,52675600,2016-02-14
867,Sistema,47824400,2016-02-15
868,Sistema,43779400,2016-02-16
869,Sistema,79696800,2016-02-17
870,Sistema,52527100,2016-02-18
871,Sistema,45676900,2016-02-19
872,Sistema,57065100,2016-02-20
873,Sistema,99150400,2016-02-21
874,Sistema,65537600,2016-02-22
875,Sistema,67758700,2016-02-23
876,Sistema,54552300,2016-02-24
877,Sistema,68173600,2016-02-25
878,Sistema,60108800,2016-02-26
879,Sistema,61497800,2016-02-27
880,Sistema,48180300,2016-02-28
881,Sistema,45490900,2016-02-29
882,Sistema,45421100,2016-03-01
883,Sistema,46482500,2016-03-02
884,Sistema,56271800,2016-03-03
885,Sistema,59948800,2016-03-04
886,Sistema,54530100,2016-03-05
887,Sistema,67143400,2016-03-06
888,Sistema,55494000,2016-03-07
889,Sistema,61398600,2016-03-08
890,Sistema,57312300,2016-03-09
891,Sistema,52917900,2016-03-10
892,Sistema,59680800,2016-03-11
893,Sistema,72388700,2016-03-12
894,Sistema,60744300,2016-03-13
895,Sistema,65546700,2016-03-14
896,Sistema,58702900,2016-03-15
897,Sistema,52825100,2016-03-16
898,Sistema,95579000,2016-03-17
899,Sistema,87299900,2016-03-18
900,Sistema,77517400,2016-03-19
901,Sistema,92679400,2016-03-20
902,Sistema,77882300,2016-03-21
903,Sistema,69651800,2016-03-22
904,Sistema,67624500,2016-03-23
905,Sistema,61607000,2016-03-24
906,Sistema,50287600,2016-03-25
907,Sistema,47210800,2016-03-26
908,Sistema,59224300,2016-03-27
909,Sistema,52809100,2016-03-28
910,Sistema,51652100,2016-03-29
911,Sistema,68065400,2016-03-30
912,Sistema,75202700,2016-03-31
913,Sistema,79204600,2016-04-01
914,Sistema,120171800,2016-04-02
915,Sistema,135858700,2016-04-03
916,Sistema,204128300,2016-04-04
917,Sistema,129696500,2016-04-05
918,Sistema,103478900,2016-04-06
919,Sistema,83440000,2016-04-07
920,Sistema,103965500,2016-04-08
921,Sistema,156104200,2016-04-09
922,Sistema,143040800,2016-04-10
923,Sistema,122859800,2016-04-11
924,Sistema,189941600,2016-04-12
925,Sistema,166204000,2016-04-13
926,Sistema,124023100,2016-04-14
927,Sistema,96632800,2016-04-15
928,Sistema,109635300,2016-04-16
929,Sistema,134080400,2016-04-17
930,Sistema,125799500,2016-04-18
931,Sistema,89351600,2016-04-19
932,Sistema,90806900,2016-04-20
933,Sistema,98139400,2016-04-21
934,Sistema,136457000,2016-04-22
935,Sistema,112807300,2016-04-23
936,Sistema,142878400,2016-04-24
937,Sistema,146437400,2016-04-25
938,Sistema,135476300,2016-04-26
939,Sistema,158126100,2016-04-27
940,Sistema,193568400,2016-04-28
941,Sistema,241197800,2016-04-29
942,Sistema,177291900,2016-04-30
943,Sistema,185507800,2016-05-01
944,Sistema,165512200,2016-05-02
945,Sistema,143929800,2016-05-03
946,Sistema,171186600,2016-05-04
947,Sistema,120457400,2016-05-05
948,Sistema,167895700,2016-05-06
949,Sistema,176526900,2016-05-07
950,Sistema,155034200,2016-05-08
951,Sistema,209489000,2016-05-09
952,Sistema,237395600,2016-05-10
953,Sistema,168105200,2016-05-11
954,Sistema,141137600,2016-05-12
955,Sistema,170825300,2016-05-13
956,Sistema,138885700,2016-05-14
957,Sistema,152320500,2016-05-15
958,Sistema,138333400,2016-05-16
959,Sistema,197087400,2016-05-17
960,Sistema,173510600,2016-05-18
961,Sistema,186624500,2016-05-19
962,Sistema,130545000,2016-05-20
963,Sistema,131291900,2016-05-21
964,Sistema,124727000,2016-05-22
965,Sistema,127945900,2016-05-23
966,Sistema,264127700,2016-05-24
967,Sistema,188570700,2016-05-25
968,Sistema,225189500,2016-05-26
969,Sistema,166167300,2016-05-27
970,Sistema,227129800,2016-05-28
971,Sistema,247366300,2016-05-29
972,Sistema,181035300,2016-05-30
973,Sistema,233845100,2016-05-31
974,Sistema,165887100,2016-06-01
975,Sistema,157670800,2016-06-02
976,Sistema,169882200,2016-06-03
977,Sistema,173583500,2016-06-04
978,Sistema,129929300,2016-06-05
979,Sistema,117353700,2016-06-06
980,Sistema,142174900,2016-06-07
981,Sistema,129499000,2016-06-08
982,Sistema,135102000,2016-06-09
983,Sistema,168895700,2016-06-10
984,Sistema,145810400,2016-06-11
985,Sistema,132744800,2016-06-12
986,Sistema,146477400,2016-06-13
987,Sistema,134838600,2016-06-14
988,Sistema,146408900,2016-06-15
989,Sistema,163522400,2016-06-16
990,Sistema,140199400,2016-06-17
991,Sistema,129380500,2016-06-18
992,Sistema,194671700,2016-06-19
993,Sistema,230031400,2016-06-20
994,Sistema,222677600,2016-06-21
995,Sistema,182730300,2016-06-22
996,Sistema,165300300,2016-06-23
997,Sistema,234183800,2016-06-24
998,Sistema,220869100,2016-06-25
999,Sistema,257890100,2016-06-26
1000,Sistema,167423200,2016-06-27
1001,Sistema,159123900,2016-06-28
1002,Sistema,186254900,2016-06-29
1003,Sistema,202257900,2016-06-30
1004,Sistema,270475900,2016-07-01
1005,Sistema,252916600,2016-07-02
1006,Sistema,310386700,2016-07-03
1007,Sistema,226895900,2016-07-04
1008,Sistema,233257900,2016-07-05
1009,Sistema,420360000,2016-07-06
1010,Sistema,276528300,2016-07-07
1011,Sistema,189154800,2016-07-08
1012,Sistema,146997700,2016-07-09
1013,Sistema,135733200,2016-07-10
1014,Sistema,196364700,2016-07-11
1015,Sistema,185136000,2016-07-12
1016,Sistema,157183600,2016-07-13
1017,Sistema,140719700,2016-07-14
1018,Sistema,230678700,2016-07-15
1019,Sistema,188119700,2016-07-16
1020,Sistema,143704800,2016-07-17
1021,Sistema,245110800,2016-07-18
1022,Sistema,159966800,2016-07-19
1023,Sistema,216180200,2016-07-20
1024,Sistema,204192900,2016-07-21
1025,Sistema,188165600,2016-07-22
1026,Sistema,206690000,2016-07-23
1027,Sistema,173920100,2016-07-24
1028,Sistema,174508900,2016-07-25
1029,Sistema,145972700,2016-07-26
1030,Sistema,278487400,2016-07-27
1031,Sistema,198097600,2016-07-28
1032,Sistema,167891600,2016-07-29
1033,Sistema,145505600,2016-07-30
1034,Sistema,163276300,2016-07-31
1035,Sistema,171970200,2016-08-01
1036,Sistema,159901100,2016-08-02
1037,Sistema,160489000,2016-08-03
1038,Sistema,166811300,2016-08-04
1039,Sistema,137900200,2016-08-05
1040,Sistema,111103900,2016-08-06
1041,Sistema,112838000,2016-08-07
1042,Sistema,150549700,2016-08-08
1043,Sistema,140457400,2016-08-09
1044,Sistema,146498100,2016-08-10
1045,Sistema,147846000,2016-08-11
1046,Sistema,129797600,2016-08-12
1047,Sistema,161967000,2016-08-13
1048,Sistema,125894000,2016-08-14
1049,Sistema,179469900,2016-08-15
1050,Sistema,149797300,2016-08-16
1051,Sistema,214276700,2016-08-17
1052,Sistema,389964200,2016-08-18
1053,Sistema,207228400,2016-08-19
1054,Sistema,145103800,2016-08-20
1055,Sistema,125063100,2016-08-21
1056,Sistema,151298000,2016-08-22
1057,Sistema,137491500,2016-08-23
1058,Sistema,138815900,2016-08-24
1059,Sistema,118214500,2016-08-25
1060,Sistema,153039000,2016-08-26
1061,Sistema,201372100,2016-08-27
1062,Sistema,165531300,2016-08-28
1063,Sistema,117343900,2016-08-29
1064,Sistema,190736600,2016-08-30
1065,Sistema,129762900,2016-08-31
1066,Sistema,299613500,2016-09-01
1067,Sistema,178463300,2016-09-02
1068,Sistema,142739200,2016-09-03
1069,Sistema,156677300,2016-09-04
1070,Sistema,174046500,2016-09-05
1071,Sistema,190731700,2016-09-06
1072,Sistema,244958700,2016-09-07
1073,Sistema,159469000,2016-09-08
1074,Sistema,146247200,2016-09-09
1075,Sistema,184830600,2016-09-10
1076,Sistema,312604400,2016-09-11
1077,Sistema,242960100,2016-09-12
1078,Sistema,161423300,2016-09-13
1079,Sistema,243086200,2016-09-14
1080,Sistema,305630200,2016-09-15
1081,Sistema,169530600,2016-09-16
1082,Sistema,135034500,2016-09-17
1083,Sistema,140970200,2016-09-18
1084,Sistema,174844100,2016-09-19
1085,Sistema,136291500,2016-09-20
1086,Sistema,225426900,2016-09-21
1087,Sistema,143850800,2016-09-22
1088,Sistema,141625000,2016-09-23
1089,Sistema,244156900,2016-09-24
1090,Sistema,263594300,2016-09-25
1091,Sistema,173784000,2016-09-26
1092,Sistema,223134600,2016-09-27
1093,Sistema,172355000,2016-09-28
1094,Sistema,136163700,2016-09-29
1095,Sistema,136820000,2016-09-30
1096,Sistema,159320100,2016-10-01
1097,Sistema,157556400,2016-10-02
1098,Sistema,131443400,2016-10-03
1099,Sistema,144858600,2016-10-04
1100,Sistema,133841100,2016-10-05
1101,Sistema,135045800,2016-10-06
1102,Sistema,147554800,2016-10-07
1103,Sistema,166013400,2016-10-08
1104,Sistema,155518000,2016-10-09
1105,Sistema,220313700,2016-10-10
1106,Sistema,185672100,2016-10-11
1107,Sistema,250333700,2016-10-12
1108,Sistema,157388100,2016-10-13
1109,Sistema,213314300,2016-10-14
1110,Sistema,163244600,2016-10-15
1111,Sistema,182678800,2016-10-16
1112,Sistema,171848200,2016-10-17
1113,Sistema,182254300,2016-10-18
1114,Sistema,135022700,2016-10-19
1115,Sistema,159211900,2016-10-20
1116,Sistema,141863500,2016-10-21
1117,Sistema,160811100,2016-10-22
1118,Sistema,130310100,2016-10-23
1119,Sistema,124458200,2016-10-24
1120,Sistema,177883400,2016-10-25
1121,Sistema,174324500,2016-10-26
1122,Sistema,213537500,2016-10-27
1123,Sistema,208827000,2016-10-28
1124,Sistema,255176400,2016-10-29
1125,Sistema,151494400,2016-10-30
1126,Sistema,155200500,2016-10-31
1127,Sistema,185193900,2016-11-01
1128,Sistema,169294200,2016-11-02
1129,Sistema,149788500,2016-11-03
1130,Sistema,155472300,2016-11-04
1131,Sistema,168315000,2016-11-05
1132,Sistema,175302300,2016-11-06
1133,Sistema,182802100,2016-11-07
1134,Sistema,167120200,2016-11-08
1135,Sistema,161926800,2016-11-09
1136,Sistema,180065500,2016-11-10
1137,Sistema,390974400,2016-11-11
1138,Sistema,201022600,2016-11-12
1139,Sistema,179800600,2016-11-13
1140,Sistema,218716100,2016-11-14
1141,Sistema,233685000,2016-11-15
1142,Sistema,225051800,2016-11-16
1143,Sistema,216222000,2016-11-17
1144,Sistema,213298900,2016-11-18
1145,Sistema,293362400,2016-11-19
1146,Sistema,261685400,2016-11-20
1147,Sistema,180129300,2016-11-21
1148,Sistema,152803800,2016-11-22
1149,Sistema,141663600,2016-11-23
1150,Sistema,168826900,2016-11-24
1151,Sistema,215634600,2016-11-25
1152,Sistema,203954800,2016-11-26
1153,Sistema,227973100,2016-11-27
1154,Sistema,220790700,2016-11-28
1155,Sistema,284336400,2016-11-29
1156,Sistema,176552600,2016-11-30
1157,Sistema,223070700,2016-12-01
1158,Sistema,241545600,2016-12-02
1159,Sistema,274164600,2016-12-03
1160,Sistema,243850700,2016-12-04
1161,Sistema,225140800,2016-12-05
1162,Sistema,201873400,2016-12-06
1163,Sistema,173582000,2016-12-07
1164,Sistema,201205400,2016-12-08
1165,Sistema,166430800,2016-12-09
1166,Sistema,206666200,2016-12-10
1167,Sistema,198294800,2016-12-11
1168,Sistema,144706700,2016-12-12
1169,Sistema,136453300,2016-12-13
1170,Sistema,157304500,2016-12-14
1171,Sistema,127042400,2016-12-15
1172,Sistema,120719400,2016-12-16
1173,Sistema,125030900,2016-12-17
1174,Sistema,125595300,2016-12-18
1175,Sistema,110046900,2016-12-19
1176,Sistema,111050400,2016-12-20
1177,Sistema,173538300,2016-12-21
1178,Sistema,148228700,2016-12-22
1179,Sistema,139840400,2016-12-23
1180,Sistema,141269500,2016-12-24
1181,Sistema,124486600,2016-12-25
1182,Sistema,124650400,2016-12-26
1183,Sistema,139561600,2016-12-27
1184,Sistema,122065900,2016-12-28
1185,Sistema,105104000,2016-12-29
1186,Sistema,132706300,2016-12-30
1187,Sistema,158507200,2016-12-31
1188,Sistema,137712300,2017-01-01
1189,Sistema,125385900,2017-01-02
1190,Sistema,100514800,2017-01-03
1191,Sistema,99264800,2017-01-04
1192,Sistema,122459500,2017-01-05
1193,Sistema,110019300,2017-01-06
1194,Sistema,116773800,2017-01-07
1195,Sistema,183269000,2017-01-08
1196,Sistema,162421800,2017-01-09
1197,Sistema,149167100,2017-01-10
1198,Sistema,145275600,2017-01-11
1199,Sistema,135559900,2017-01-12
1200,Sistema,144937400,2017-01-13
1201,Sistema,130270300,2017-01-14
1202,Sistema,116190000,2017-01-15
1203,Sistema,115480400,2017-01-16
1204,Sistema,129944800,2017-01-17
1205,Sistema,154202600,2017-01-18
1206,Sistema,153341500,2017-01-19
1207,Sistema,141442800,2017-01-20
1208,Sistema,156895500,2017-01-21
1209,Sistema,123140300,2017-01-22
1210,Sistema,100860500,2017-01-23
1211,Sistema,90869900,2017-01-24
1212,Sistema,87623800,2017-01-25
1213,Sistema,116456700,2017-01-26
1214,Sistema,130582700,2017-01-27
1215,Sistema,121760400,2017-01-28
1216,Sistema,110837400,2017-01-29
1217,Sistema,146414800,2017-01-30
1218,Sistema,100985000,2017-01-31
1219,Sistema,104966400,2017-02-01
1220,Sistema,90912600,2017-02-02
1221,Sistema,88538500,2017-02-03
1222,Sistema,86882500,2017-02-04
1223,Sistema,87321100,2017-02-05
1224,Sistema,79784700,2017-02-06
1225,Sistema,64335100,2017-02-07
1226,Sistema,66050100,2017-02-08
1227,Sistema,68591500,2017-02-09
1228,Sistema,71713600,2017-02-10
1229,Sistema,83742100,2017-02-11
1230,Sistema,94658700,2017-02-12
1231,Sistema,94827300,2017-02-13
1232,Sistema,73603700,2017-02-14
1233,Sistema,62891100,2017-02-15
1234,Sistema,64218900,2017-02-16
1235,Sistema,73935000,2017-02-17
1236,Sistema,68433100,2017-02-18
1237,Sistema,61301600,2017-02-19
1238,Sistema,65021500,2017-02-20
1239,Sistema,66489300,2017-02-21
1240,Sistema,74993000,2017-02-22
1241,Sistema,74542700,2017-02-23
1242,Sistema,102071800,2017-02-24
1243,Sistema,98606000,2017-02-25
1244,Sistema,108636100,2017-02-26
1245,Sistema,107894700,2017-02-27
1246,Sistema,88872800,2017-02-28
1247,Sistema,93428600,2017-03-01
1248,Sistema,113600500,2017-03-02
1249,Sistema,108144400,2017-03-03
1250,Sistema,95416400,2017-03-04
1251,Sistema,95774900,2017-03-05
1252,Sistema,107194700,2017-03-06
1253,Sistema,132223400,2017-03-07
1254,Sistema,181674400,2017-03-08
1255,Sistema,161911700,2017-03-09
1256,Sistema,153855800,2017-03-10
1257,Sistema,136685700,2017-03-11
1258,Sistema,205372600,2017-03-12
1259,Sistema,168616300,2017-03-13
1260,Sistema,171053800,2017-03-14
1261,Sistema,187964800,2017-03-15
1262,Sistema,146478200,2017-03-16
1263,Sistema,120678500,2017-03-17
1264,Sistema,118478400,2017-03-18
1265,Sistema,123952700,2017-03-19
1266,Sistema,120465700,2017-03-20
1267,Sistema,124542300,2017-03-21
1268,Sistema,165707300,2017-03-22
1269,Sistema,262529100,2017-03-23
1270,Sistema,236481400,2017-03-24
1271,Sistema,203072000,2017-03-25
1272,Sistema,390408000,2017-03-26
1273,Sistema,311152200,2017-03-27
1274,Sistema,293971600,2017-03-28
1275,Sistema,313686300,2017-03-29
1276,Sistema,304941800,2017-03-30
1277,Sistema,369797100,2017-03-31
1278,Sistema,332978600,2017-04-01
1279,Sistema,212079700,2017-04-02
1280,Sistema,176137400,2017-04-03
1281,Sistema,139033700,2017-04-04
1282,Sistema,120222100,2017-04-05
1283,Sistema,107375600,2017-04-06
1284,Sistema,116145900,2017-04-07
1285,Sistema,110043200,2017-04-08
1286,Sistema,173155000,2017-04-09
1287,Sistema,146022300,2017-04-10
1288,Sistema,149818700,2017-04-11
1289,Sistema,186876900,2017-04-12
1290,Sistema,174073400,2017-04-13
1291,Sistema,191073100,2017-04-14
1292,Sistema,140037600,2017-04-15
1293,Sistema,134762700,2017-04-16
1294,Sistema,176112800,2017-04-17
1295,Sistema,150147000,2017-04-18
1296,Sistema,207481100,2017-04-19
1297,Sistema,173865200,2017-04-20
1298,Sistema,248721900,2017-04-21
1299,Sistema,161804300,2017-04-22
1300,Sistema,130706200,2017-04-23
1301,Sistema,133173600,2017-04-24
1302,Sistema,151140600,2017-04-25
1303,Sistema,253914900,2017-04-26
1304,Sistema,141909800,2017-04-27
1305,Sistema,120844900,2017-04-28
1306,Sistema,123726000,2017-04-29
1307,Sistema,197552100,2017-04-30
1308,Sistema,194943000,2017-05-01
1309,Sistema,257640400,2017-05-02
1310,Sistema,189159100,2017-05-03
1311,Sistema,229559400,2017-05-04
1312,Sistema,226551700,2017-05-05
1313,Sistema,429693500,2017-05-06
1314,Sistema,287031600,2017-05-07
1315,Sistema,408884000,2017-05-08
1316,Sistema,295138200,2017-05-09
1317,Sistema,395071200,2017-05-10
1318,Sistema,338703700,2017-05-11
1319,Sistema,322806600,2017-05-12
1320,Sistema,370098500,2017-05-13
1321,Sistema,415122100,2017-05-14
1322,Sistema,476524100,2017-05-15
1323,Sistema,449796000,2017-05-16
1324,Sistema,377421500,2017-05-17
1325,Sistema,427235800,2017-05-18
1326,Sistema,288668800,2017-05-19
1327,Sistema,275886300,2017-05-20
1328,Sistema,276843300,2017-05-21
1329,Sistema,300706300,2017-05-22
1330,Sistema,212639100,2017-05-23
1331,Sistema,199643300,2017-05-24
1332,Sistema,184868200,2017-05-25
1333,Sistema,157230900,2017-05-26
1334,Sistema,167270500,2017-05-27
1335,Sistema,142167900,2017-05-28
1336,Sistema,147341200,2017-05-29
1337,Sistema,217131700,2017-05-30
1338,Sistema,204148900,2017-05-31
1339,Sistema,228931300,2017-06-01
1340,Sistema,214589900,2017-06-02
1341,Sistema,133265300,2017-06-03
1342,Sistema,171610500,2017-06-04
1343,Sistema,230468400,2017-06-05
1344,Sistema,146013300,2017-06-06
1345,Sistema,342984300,2017-06-07
1346,Sistema,251505600,2017-06-08
1347,Sistema,212628000,2017-06-09
1348,Sistema,183305300,2017-06-10
1349,Sistema,209698200,2017-06-11
1350,Sistema,304566200,2017-06-12
1351,Sistema,426481000,2017-06-13
1352,Sistema,283089700,2017-06-14
1353,Sistema,435645400,2017-06-15
1354,Sistema,256178600,2017-06-16
1355,Sistema,264925900,2017-06-17
1356,Sistema,232335200,2017-06-18
1357,Sistema,244818900,2017-06-19
1358,Sistema,241540600,2017-06-20
1359,Sistema,287800400,2017-06-21
1360,Sistema,215058400,2017-06-22
1361,Sistema,229859800,2017-06-23
1362,Sistema,178548000,2017-06-24
1363,Sistema,178094400,2017-06-25
1364,Sistema,240972500,2017-06-26
1365,Sistema,255747700,2017-06-27
1366,Sistema,218411600,2017-06-28
1367,Sistema,169380100,2017-06-29
1368,Sistema,250635500,2017-06-30
1369,Sistema,217551600,2017-07-01
1370,Sistema,226858600,2017-07-02
1371,Sistema,194828400,2017-07-03
1372,Sistema,182070500,2017-07-04
1373,Sistema,165339000,2017-07-05
1374,Sistema,226339000,2017-07-06
1375,Sistema,160919200,2017-07-07
1376,Sistema,166017600,2017-07-08
1377,Sistema,200636100,2017-07-09
1378,Sistema,206828300,2017-07-10
1379,Sistema,217354200,2017-07-11
1380,Sistema,235427600,2017-07-12
1381,Sistema,182437600,2017-07-13
1382,Sistema,165476100,2017-07-14
1383,Sistema,180551500,2017-07-15
1384,Sistema,164438400,2017-07-16
1385,Sistema,168989600,2017-07-17
1386,Sistema,260352500,2017-07-18
1387,Sistema,254682800,2017-07-19
1388,Sistema,249389800,2017-07-20
1389,Sistema,161713800,2017-07-21
1390,Sistema,144023400,2017-07-22
1391,Sistema,181630800,2017-07-23
1392,Sistema,155177000,2017-07-24
1393,Sistema,284845100,2017-07-25
1394,Sistema,235209700,2017-07-26
1395,Sistema,200910100,2017-07-27
1396,Sistema,223248600,2017-07-28
1397,Sistema,182237700,2017-07-29
1398,Sistema,217075300,2017-07-30
1399,Sistema,199376200,2017-07-31
1400,Sistema,168874900,2017-08-01
1401,Sistema,142458100,2017-08-02
1402,Sistema,131181700,2017-08-03
1403,Sistema,216288500,2017-08-04
1404,Sistema,143252900,2017-08-05
1405,Sistema,124430700,2017-08-06
1406,Sistema,152152300,2017-08-07
1407,Sistema,183823300,2017-08-08
1408,Sistema,245790600,2017-08-09
1409,Sistema,154577400,2017-08-10
1410,Sistema,167184500,2017-08-11
1411,Sistema,201512200,2017-08-12
1412,Sistema,123764800,2017-08-13
1413,Sistema,110762900,2017-08-14
1414,Sistema,116981700,2017-08-15
1415,Sistema,158409100,2017-08-16
1416,Sistema,122308800,2017-08-17
1417,Sistema,124662500,2017-08-18
1418,Sistema,171935100,2017-08-19
1419,Sistema,159547700,2017-08-20
1420,Sistema,136030800,2017-08-21
1421,Sistema,146627300,2017-08-22
1422,Sistema,121202200,2017-08-23
1423,Sistema,165668400,2017-08-24
1424,Sistema,123340700,2017-08-25
1425,Sistema,127955200,2017-08-26
1426,Sistema,155211100,2017-08-27
1427,Sistema,127059000,2017-08-28
1428,Sistema,176842500,2017-08-29
1429,Sistema,218395700,2017-08-30
1430,Sistema,180923500,2017-08-31
1431,Sistema,122891100,2017-09-01
1432,Sistema,178647900,2017-09-02
1433,Sistema,133610200,2017-09-03
1434,Sistema,117428100,2017-09-04
1435,Sistema,140068900,2017-09-05
1436,Sistema,138019600,2017-09-06
1437,Sistema,147571400,2017-09-07
1438,Sistema,169446500,2017-09-08
1439,Sistema,173653300,2017-09-09
1440,Sistema,220404300,2017-09-10
1441,Sistema,144243100,2017-09-11
1442,Sistema,158061300,2017-09-12
1443,Sistema,169292500,2017-09-13
1444,Sistema,146422400,2017-09-14
1445,Sistema,192609800,2017-09-15
1446,Sistema,267197200,2017-09-16
1447,Sistema,248365300,2017-09-17
1448,Sistema,159267900,2017-09-18
1449,Sistema,155055100,2017-09-19
1450,Sistema,165199900,2017-09-20
1451,Sistema,114036900,2017-09-21
1452,Sistema,139344500,2017-09-22
1453,Sistema,216524700,2017-09-23
1454,Sistema,164795100,2017-09-24
1455,Sistema,142973400,2017-09-25
1456,Sistema,129098900,2017-09-26
1457,Sistema,107756700,2017-09-27
1458,Sistema,150788900,2017-09-28
1459,Sistema,181372000,2017-09-29
1460,Sistema,199565900,2017-09-30
1461,Sistema,151196200,2017-10-01
1462,Sistema,210218300,2017-10-02
1463,Sistema,196502600,2017-10-03
1464,Sistema,222693900,2017-10-04
1465,Sistema,176212500,2017-10-05
1466,Sistema,155016300,2017-10-06
1467,Sistema,134532500,2017-10-07
1468,Sistema,119787100,2017-10-08
1469,Sistema,133159200,2017-10-09
1470,Sistema,142745400,2017-10-10
1471,Sistema,170186000,2017-10-11
1472,Sistema,120959000,2017-10-12
1473,Sistema,122915600,2017-10-13
1474,Sistema,126740000,2017-10-14
1475,Sistema,124114200,2017-10-15
1476,Sistema,134960100,2017-10-16
1477,Sistema,109308600,2017-10-17
1478,Sistema,107337000,2017-10-18
1479,Sistema,110521900,2017-10-19
1480,Sistema,117886000,2017-10-20
1481,Sistema,130178800,2017-10-21
1482,Sistema,162601500,2017-10-22
1483,Sistema,128488900,2017-10-23
1484,Sistema,116491200,2017-10-24
1485,Sistema,108687800,2017-10-25
1486,Sistema,158733700,2017-10-26
1487,Sistema,124747800,2017-10-27
1488,Sistema,184425600,2017-10-28
1489,Sistema,250481800,2017-10-29
1490,Sistema,169404800,2017-10-30
1491,Sistema,167505600,2017-10-31
1492,Sistema,162629100,2017-11-01
1493,Sistema,151647100,2017-11-02
1494,Sistema,173983700,2017-11-03
1495,Sistema,263967400,2017-11-04
1496,Sistema,160632300,2017-11-05
1497,Sistema,146183800,2017-11-06
1498,Sistema,121453700,2017-11-07
1499,Sistema,174323500,2017-11-08
1500,Sistema,162087300,2017-11-09
1501,Sistema,167527200,2017-11-10
1502,Sistema,177263300,2017-11-11
1503,Sistema,144301500,2017-11-12
1504,Sistema,131133200,2017-11-13
1505,Sistema,156915700,2017-11-14
1506,Sistema,263955100,2017-11-15
1507,Sistema,287076200,2017-11-16
1508,Sistema,255313800,2017-11-17
1509,Sistema,273367500,2017-11-18
1510,Sistema,296386200,2017-11-19
1511,Sistema,273846100,2017-11-20
1512,Sistema,230998800,2017-11-21
1513,Sistema,173817100,2017-11-22
1514,Sistema,167400800,2017-11-23
1515,Sistema,196866700,2017-11-24
1516,Sistema,186948600,2017-11-25
1517,Sistema,152949000,2017-11-26
1518,Sistema,145020000,2017-11-27
1519,Sistema,140168600,2017-11-28
1520,Sistema,133569800,2017-11-29
1521,Sistema,132219200,2017-11-30
