,Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
1418,Sistema,Sistema,93.37,93.37,93.37,74.32,93.37,93.37,93.37,122.37,122.49,122.49,122.49,122.49,122.49,122.49,122.49,122.49,122.37,122.37,122.49,122.49,122.49,122.49,93.37,93.37,2017-08-19
1419,Sistema,Sistema,95.54,109.54,78.54,78.54,78.54,78.54,78.54,78.54,95.54,111.14,111.14,109.54,109.54,115.54,95.54,95.54,95.54,95.54,115.54,115.54,115.54,115.54,95.54,95.54,2017-08-20
1420,Sistema,Sistema,95.04,95.04,95.04,95.04,95.04,95.04,95.04,95.04,95.04,102.04,123.04,112.04,123.04,123.04,112.04,112.04,102.04,102.04,123.04,124.04,124.04,123.04,112.04,102.04,2017-08-21
1421,Sistema,Sistema,94.35,94.35,94.35,94.35,94.35,94.35,95.35,103.85,103.85,103.85,103.85,117.35,109.95,117.35,117.35,125.35,117.35,103.85,117.35,125.35,125.35,103.85,103.85,95.35,2017-08-22
1422,Sistema,Sistema,101.78,101.78,94.28,94.28,101.78,105.78,105.78,105.78,105.78,107.78,107.78,107.78,107.78,107.78,131.78,115.28,107.78,107.78,115.28,131.78,115.28,107.78,105.78,105.78,2017-08-23
1423,Sistema,Sistema,105.86,105.86,105.86,105.86,105.86,105.86,105.86,114.42,114.42,114.42,122.56,131.86,114.42,114.42,131.86,131.86,131.86,114.42,131.86,131.86,122.56,114.42,107.36,105.86,2017-08-24
1424,Sistema,Sistema,109.88,109.88,109.88,109.88,109.88,113.68,113.68,113.68,113.68,113.68,113.68,116.38,113.68,116.38,116.38,116.38,113.68,113.68,116.38,116.38,116.38,113.68,113.68,113.38,2017-08-25
1425,Sistema,Sistema,110.28,110.28,109.38,109.38,109.38,110.28,110.28,110.28,118.18,118.18,118.18,118.18,118.18,118.18,118.18,118.18,118.18,118.08,118.18,118.18,118.18,118.18,110.28,110.28,2017-08-26
1426,Sistema,Sistema,109.19,109.19,109.19,109.19,109.19,109.19,108.19,109.19,109.19,109.19,118.49,118.49,118.49,118.49,109.19,109.19,109.19,109.19,118.49,123.19,123.19,118.49,118.49,109.19,2017-08-27
1427,Sistema,Sistema,118.96,118.96,118.96,118.96,118.96,118.96,118.96,125.96,132.16,132.16,132.16,132.26,132.16,132.16,132.26,132.26,132.16,132.16,132.16,132.26,132.16,132.16,125.96,118.96,2017-08-28
1428,Sistema,Sistema,118.35,118.35,118.35,111.85,111.85,132.85,128.85,131.95,131.95,132.85,141.85,145.85,141.85,141.85,145.85,145.85,152.85,132.85,145.85,145.85,145.85,132.85,131.95,128.85,2017-08-29
1429,Sistema,Sistema,129.04,129.04,129.04,127.84,129.84,129.84,136.84,134.94,134.94,134.94,144.84,145.84,144.84,144.84,145.84,145.84,144.84,144.84,145.84,145.84,145.84,144.84,134.94,129.84,2017-08-30
1430,Sistema,Sistema,129.37,129.37,129.37,129.37,129.87,134.67,137.98,137.62,137.62,137.62,137.98,137.98,137.98,137.98,137.98,153.37,137.98,137.98,137.98,150.37,137.98,137.98,137.62,137.62,2017-08-31
1431,Sistema,Sistema,128.52,128.52,128.52,118.53,128.53,131.53,128.53,141.63,141.63,141.63,149.52,149.52,149.52,149.52,166.53,166.53,149.52,141.63,149.52,166.53,166.53,149.52,141.63,141.63,2017-09-01
1432,Sistema,Sistema,132.83,132.83,130.63,130.63,130.63,132.83,132.83,138.13,138.13,139.83,149.43,149.43,149.43,149.43,139.83,139.83,138.13,138.13,149.43,163.83,149.43,149.43,138.13,138.13,2017-09-02
1433,Sistema,Sistema,141.19,141.19,132.49,131.81,132.49,132.49,131.81,131.81,147.49,141.19,141.19,141.19,141.19,141.19,132.49,141.19,132.49,132.49,141.19,147.99,147.49,141.19,141.19,131.81,2017-09-03
1434,Sistema,Sistema,130.55,130.55,130.55,130.15,130.55,130.55,130.55,132.75,137.05,137.05,137.05,137.05,137.05,161.65,160.65,161.65,137.05,137.05,160.65,160.65,161.65,137.05,137.05,132.65,2017-09-04
1435,Sistema,Sistema,129.83,129.83,128.63,128.63,129.83,129.83,129.83,129.83,132.33,135.38,136.83,135.38,136.83,153.83,153.83,153.83,153.83,132.33,136.83,153.83,135.38,133.83,129.83,129.83,2017-09-05
1436,Sistema,Sistema,128.82,133.67,128.82,128.82,128.82,130.97,130.97,138.97,146.67,146.67,146.67,146.67,146.67,146.67,146.67,146.67,146.67,136.12,146.67,146.67,146.67,138.97,136.12,133.67,2017-09-06
1437,Sistema,Sistema,128.66,128.66,128.66,128.66,128.66,130.74,128.66,128.66,130.74,130.74,135.69,145.84,135.69,135.69,135.69,135.69,135.69,131.74,135.69,145.84,133.34,131.74,131.74,130.94,2017-09-07
1438,Sistema,Sistema,129.13,129.13,129.03,129.03,129.13,134.13,129.03,129.13,135.63,148.24,148.24,148.24,148.24,148.24,148.24,148.24,148.24,134.63,148.24,148.24,148.24,134.63,134.63,134.13,2017-09-08
1439,Sistema,Sistema,124.77,124.77,124.77,108.92,124.77,127.42,108.92,117.75,127.42,127.42,127.42,127.42,127.42,127.42,108.92,131.02,108.92,127.42,134.22,133.92,131.02,127.42,127.42,124.77,2017-09-09
1440,Sistema,Sistema,122.38,122.38,122.38,122.38,122.38,122.38,115.84,128.38,128.38,128.38,128.38,128.38,128.38,128.38,128.38,128.38,128.38,122.38,132.88,133.88,133.88,128.38,125.23,122.38,2017-09-10
1441,Sistema,Sistema,124.55,124.4,124.4,124.4,124.4,125.55,122.55,124.4,125.55,132.35,132.35,134.55,134.55,134.55,134.55,134.55,134.55,134.45,134.55,134.55,134.55,134.45,134.45,132.35,2017-09-11
1442,Sistema,Sistema,104.4,104.4,104.4,104.4,104.4,125.4,104.4,109.98,125.4,133.4,135.35,134.4,132.9,133.4,135.35,135.35,132.9,133.2,135.35,135.35,135.35,133.2,133.2,115.86,2017-09-12
1443,Sistema,Sistema,121.1,121.1,125.95,103.1,121.1,121.1,103.1,103.1,121.1,135.1,137.6,137.6,137.6,137.6,137.6,137.6,137.6,135.1,137.6,137.6,137.6,137.6,134.1,125.95,2017-09-13
1444,Sistema,Sistema,164.75,128.75,128.75,127.75,128.75,129.75,129.75,129.75,129.75,129.75,135.86,135.86,135.86,135.86,135.86,135.86,135.86,135.86,135.86,135.86,135.86,129.75,129.75,128.75,2017-09-14
1445,Sistema,Sistema,67.31,67.31,67.31,67.31,67.31,103.81,110.49,125.81,125.81,128.8,128.8,132.81,128.8,132.81,137.81,137.81,132.81,125.81,128.81,137.81,128.8,125.81,125.81,103.81,2017-09-15
1446,Sistema,Sistema,109.7,109.7,109.7,101.7,108.38,108.38,101.7,109.7,123.7,123.7,125.2,125.2,125.2,125.2,123.7,123.7,123.7,123.7,125.2,125.2,123.7,123.7,101.7,101.7,2017-09-16
1447,Sistema,Sistema,111.09,111.09,111.09,111.09,111.09,111.08,100.09,111.08,111.09,115.09,115.09,115.09,115.09,115.09,115.09,115.09,115.09,115.09,115.59,115.59,115.59,115.09,115.09,115.09,2017-09-17
1448,Sistema,Sistema,98.63,108.31,70.63,70.63,98.63,113.63,113.63,113.63,121.63,121.63,123.63,143.63,133.63,133.63,163.63,163.63,123.63,123.63,148.63,148.63,148.63,123.63,113.63,113.63,2017-09-18
1449,Sistema,Sistema,66.11,66.11,66.11,66.11,66.11,71.61,71.61,107.61,114.61,114.61,114.61,114.61,114.61,114.61,119.61,119.61,119.61,114.61,122.61,129.61,122.61,119.61,114.61,99.61,2017-09-19
1450,Sistema,Sistema,70.63,70.63,70.63,70.63,96.63,98.63,98.63,111.63,128.63,128.63,128.63,128.63,128.63,128.63,128.63,128.63,128.63,128.63,129.63,129.63,128.63,128.63,122.63,96.63,2017-09-20
1451,Sistema,Sistema,112.62,112.62,112.62,112.62,112.62,113.62,113.62,114.62,128.62,128.62,128.62,163.62,128.62,128.62,128.62,128.62,128.62,128.62,133.62,128.62,128.62,128.62,113.62,113.62,2017-09-21
1452,Sistema,Sistema,114.59,114.59,113.59,113.59,114.59,114.59,114.59,115.59,118.09,118.59,124.59,124.59,124.59,124.59,124.59,124.59,124.59,118.59,129.59,129.59,124.59,122.59,115.59,114.59,2017-09-22
1453,Sistema,Sistema,122.61,122.61,122.61,117.61,117.61,122.61,122.61,122.61,122.61,122.71,122.81,122.81,122.81,122.81,122.71,122.71,122.61,122.71,133.61,133.61,122.81,122.71,122.61,122.61,2017-09-23
1454,Sistema,Sistema,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.61,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.9,114,113.9,113.9,113.7,113.7,2017-09-24
1455,Sistema,Sistema,84.61,84.61,104.6,71.61,84.61,99.61,99.61,104.6,124.61,124.61,124.61,124.61,124.61,124.61,124.61,124.61,124.61,124.61,124.81,124.81,124.61,124.61,114.61,99.61,2017-09-25
1456,Sistema,Sistema,109.12,109.12,84.14,84.14,109.13,114.14,114.14,114.14,114.14,114.14,124.19,124.19,124.19,124.19,124.19,124.19,124.19,124.19,124.19,124.19,124.19,124.19,114.14,114.14,2017-09-26
1457,Sistema,Sistema,104.96,104.96,104.96,103.96,104.96,108.96,108.96,110.96,113.96,113.96,113.96,114.16,114.16,114.16,114.16,114.16,114.16,113.96,116.96,116.96,114.16,113.96,113.96,108.96,2017-09-27
1458,Sistema,Sistema,110.54,110.54,80.64,80.64,110.54,113.74,113.64,113.74,113.74,133.64,163.64,163.64,163.64,163.64,193.64,193.64,123.74,123.74,163.64,163.64,123.74,123.74,113.74,104.62,2017-09-28
1459,Sistema,Sistema,71.12,71.12,71.12,65.62,71.12,101.12,104.11,113.92,113.92,113.92,117.12,124.42,117.12,124.42,124.42,124.42,124.42,124.42,164.12,124.42,124.42,113.92,113.92,101.12,2017-09-29
1460,Sistema,Sistema,94.63,94.63,94.63,94.63,94.63,94.63,94.63,100.63,114.53,114.53,114.53,114.53,114.53,114.53,114.53,114.53,109.19,104.73,116.63,114.53,114.53,114.53,100.63,94.73,2017-09-30
1461,Sistema,Sistema,97.05,97.05,96.15,96.15,96.15,96.15,97.05,97.05,104.15,104.15,104.15,115.15,115.15,115.15,115.15,115.15,104.15,115.15,115.25,115.25,115.25,115.25,104.15,104.15,2017-10-01
1462,Sistema,Sistema,112.96,112.96,108.32,100.96,112.96,112.96,112.96,113.36,113.36,113.36,113.46,117.96,117.96,115.96,117.96,117.96,113.46,113.46,165.96,117.96,115.96,113.36,113.36,112.96,2017-10-02
1463,Sistema,Sistema,73.67,73.67,73.67,73.67,73.67,95.67,96.57,114.12,114.12,114.27,166.67,140.17,114.27,166.67,140.17,140.17,114.27,114.27,140.17,140.17,165.67,114.27,114.12,95.67,2017-10-03
1464,Sistema,Sistema,115.35,115.35,115.35,115.35,115.35,117.75,117.75,117.75,117.85,117.85,117.85,117.85,117.85,117.85,132.85,117.85,117.85,117.85,124.85,124.85,132.85,117.85,117.75,117.75,2017-10-04
1465,Sistema,Sistema,116.82,116.82,116.82,116.82,116.82,125.77,125.77,133.94,133.94,133.94,134.62,134.62,134.62,133.94,133.94,133.94,133.94,133.94,133.94,133.94,133.94,128.82,125.77,116.82,2017-10-05
1466,Sistema,Sistema,74.09,74.09,74.09,65.41,65.41,87.59,87.59,118.09,126.09,126.09,130.09,134.29,167.09,130.09,134.29,134.29,130.09,126.09,134.29,134.29,134.29,130.09,118.09,118.09,2017-10-06
1467,Sistema,Sistema,123.95,109.95,109.95,109.95,109.95,109.95,109.95,123.95,131.85,131.85,131.85,131.85,131.85,131.85,131.85,131.85,131.85,131.85,133.06,133.06,131.95,131.85,131.85,130.05,2017-10-07
1468,Sistema,Sistema,111.59,101.09,101.09,101.09,101.09,101.09,93.09,101.09,101.09,124.09,124.09,124.29,124.29,124.29,124.29,124.29,124.09,124.29,124.29,126.21,124.29,124.29,124.29,124.09,2017-10-08
1469,Sistema,Sistema,117.1,117.1,117.1,117.1,117.1,117.1,117.1,118.99,121.99,124.99,130.49,129.09,124.99,124.99,129.09,129.09,124.99,124.99,129.09,129.09,129.09,124.99,118.99,117.1,2017-10-09
1470,Sistema,Sistema,121.94,73.94,73.94,73.94,73.94,121.94,121.94,128.94,129.05,129.05,129.05,131.44,129.05,131.44,135.94,135.94,131.44,129.05,135.94,131.44,129.05,129.05,127.94,128.94,2017-10-10
1471,Sistema,Sistema,117.36,117.36,117.36,117.36,117.36,117.36,123.76,123.76,128.97,128.97,128.97,128.97,128.97,128.97,128.97,128.97,128.97,128.97,128.97,128.97,128.97,128.97,123.76,123.76,2017-10-11
1472,Sistema,Sistema,119.95,119.95,119.95,119.95,119.95,125.95,124.87,124.87,124.95,125.95,127.95,127.95,127.95,127.95,127.95,127.95,127.95,127.95,134.95,134.95,127.95,127.95,124.95,124.87,2017-10-12
1473,Sistema,Sistema,123.85,123.85,122.95,122.95,122.95,123.85,123.85,125.45,127.26,127.26,160.95,145.95,145.95,145.95,145.95,145.95,160.95,127.26,145.95,145.95,127.26,127.26,125.95,123.85,2017-10-13
1474,Sistema,Sistema,120.99,120.99,120.99,120.99,120.99,120.99,120.99,124.77,125.87,125.97,125.97,126.37,125.97,125.97,125.97,125.97,125.87,125.97,126.77,126.77,126.37,125.97,125.87,124.77,2017-10-14
1475,Sistema,Sistema,126.27,126.27,126.27,125.75,125.75,125.75,125.75,125.75,126.27,126.27,126.27,125.75,125.75,125.75,122.76,122.76,122.76,122.76,126.27,126.27,126.27,126.27,125.75,122.76,2017-10-15
1476,Sistema,Sistema,121.37,121.37,121.37,121.37,121.37,121.37,121.37,121.37,121.37,124.36,124.9,124.9,124.9,124.9,124.9,124.9,124.36,124.9,125.37,125.37,125.37,124.9,124.9,124.36,2017-10-16
1477,Sistema,Sistema,127.07,127.07,127.07,124.57,127.07,127.07,127.07,127.07,132.81,132.81,156.57,176.57,156.57,132.81,132.81,132.81,132.81,132.81,176.57,176.57,132.81,132.81,132.81,127.07,2017-10-17
1478,Sistema,Sistema,132.63,130.63,121.63,121.63,130.63,131.63,131.63,132.63,176.63,155.63,155.63,166.63,166.63,166.63,176.63,176.63,166.63,166.63,176.63,176.63,176.63,155.63,155.63,131.63,2017-10-18
1479,Sistema,Sistema,123.05,121.05,121.05,121.05,123.05,123.15,135.95,151.05,151.05,156.05,156.05,179.05,156.05,179.05,181.05,181.05,156.05,156.05,179.05,179.05,156.05,156.05,151.05,151.05,2017-10-19
1480,Sistema,Sistema,140.03,145.43,137.23,137.23,140.03,144.03,151.23,152.03,152.03,178.03,178.03,179.03,153.03,153.03,179.03,178.03,153.03,153.03,179.03,179.03,153.03,152.03,152.03,152.03,2017-10-20
1481,Sistema,Sistema,156.56,144.06,152.55,152.55,152.55,152.55,152.55,176.56,178.56,186.51,186.51,186.51,186.51,186.51,186.51,186.51,178.56,176.56,186.51,186.51,186.51,176.56,161.56,137.86,2017-10-21
1482,Sistema,Sistema,138.97,137.27,137.27,137.27,137.27,137.27,137.22,137.27,138.97,173.97,173.97,178.97,173.97,178.97,154.97,151.47,138.97,154.97,175.97,178.97,175.97,175.97,178.97,138.97,2017-10-22
1483,Sistema,Sistema,149.4,148.2,148.2,148.2,148.2,152.95,152.95,164.95,170.95,170.95,177.25,177.25,177.25,177.25,177.25,177.25,177.25,177.25,177.25,177.25,177.25,177.25,165.95,152.95,2017-10-23
1484,Sistema,Sistema,149.93,149.93,149.93,149.93,149.93,150.93,150.93,163.93,163.93,173.93,180.93,183.93,180.93,173.93,180.93,180.93,180.93,180.93,183.93,180.93,180.93,163.93,160.93,150.93,2017-10-24
1485,Sistema,Sistema,156.15,161.15,124.15,124.15,124.15,156.15,156.15,163.15,180.15,180.15,186.15,186.15,180.15,180.15,186.15,186.15,180.15,180.15,189.15,189.15,189.15,180.15,156.15,156.15,2017-10-25
1486,Sistema,Sistema,163.02,161.02,161.02,160.02,160.02,171.02,171.02,173.02,173.02,177.02,179.92,179.92,177.02,177.02,179.92,179.92,177.02,177.02,179.92,179.92,179.92,173.02,173.02,171.02,2017-10-26
1487,Sistema,Sistema,144.92,144.92,144.92,144.92,144.92,160.92,160.92,168.92,171.92,171.92,175.82,174.92,174.92,174.92,174.92,174.92,174.92,174.92,175.82,175.82,175.82,175.92,168.92,160.92,2017-10-27
1488,Sistema,Sistema,135.99,135.99,135.99,135.99,135.99,135.99,135.99,160.99,160.99,175.89,175.89,175.89,175.89,175.89,175.89,160.99,160.99,160.99,175.89,175.89,175.89,160.99,135.99,135.99,2017-10-28
1489,Sistema,Sistema,136.76,136.76,136.76,126.76,126.76,126.76,126.76,136.76,136.76,136.76,161.76,161.76,161.76,136.76,136.76,136.76,136.76,161.76,172.76,172.76,172.76,161.76,161.76,161.76,2017-10-29
1490,Sistema,Sistema,65.67,65.67,65.67,65.67,77.35,117.35,117.35,117.35,121.35,121.35,177.35,186.35,121.35,121.35,177.35,177.35,121.35,167.35,187.35,206.12,206.12,121.35,121.35,117.35,2017-10-30
1491,Sistema,Sistema,66.85,66.85,66.85,66.85,66.85,73.54,73.54,73.54,78.54,117.54,148.54,153.54,148.54,148.54,148.54,148.54,148.54,148.54,148.54,148.54,119.16,117.54,78.54,76.54,2017-10-31
1492,Sistema,Sistema,109.14,108.16,71.66,71.66,109.14,122.16,122.16,122.16,147.16,122.16,147.16,147.16,147.16,147.16,147.16,147.16,147.16,147.16,198.16,198.16,147.16,198.16,147.16,122.16,2017-11-01
1493,Sistema,Sistema,111.55,108.23,108.23,108.23,111.55,121.53,121.53,121.53,123.23,147.23,147.23,157.23,147.23,147.23,157.23,147.23,147.23,147.23,162.23,162.23,157.23,147.23,121.53,121.53,2017-11-02
1494,Sistema,Sistema,135.89,120.89,120.89,106.89,135.89,141,141,141,149.89,149.89,163.89,163.89,149.89,149.89,149.89,149.89,149.89,149.89,163.89,163.89,149.89,149.89,141,135.89,2017-11-03
1495,Sistema,Sistema,141.22,139.92,118.92,118.92,118.92,139.92,118.92,141.22,141.22,141.22,143.92,143.92,143.92,143.92,146.92,141.22,141.22,143.92,143.92,143.92,143.92,141.22,141.22,118.92,2017-11-04
1496,Sistema,Sistema,136.22,136.22,129.27,129.27,129.27,129.27,110.58,129.27,136.22,136.22,140.47,140.27,140.27,140.27,140.27,140.27,136.22,140.47,140.47,140.47,140.47,140.47,136.22,136.22,2017-11-05
1497,Sistema,Sistema,128.72,128.72,128.72,128.72,128.72,128.72,128.72,128.72,128.72,129.61,130.72,133.72,133.72,133.72,129.61,129.61,129.61,130.72,144.42,144.42,144.42,133.72,129.61,128.72,2017-11-06
1498,Sistema,Sistema,131.21,131.21,131.21,131.21,131.21,131.51,131.51,131.51,132.21,140.31,140.31,140.31,140.31,140.31,140.31,140.31,140.31,140.31,144.21,156.21,144.21,140.31,132.21,131.51,2017-11-07
1499,Sistema,Sistema,131.42,131.43,131.42,131.42,131.43,131.43,131.62,140.92,142.12,142.12,142.12,142.12,142.12,142.12,170.42,170.42,142.12,142.12,170.42,170.42,142.12,142.12,135.42,131.43,2017-11-08
1500,Sistema,Sistema,138.2,138.2,138.2,138.2,138.2,138.7,141.7,141.7,141.7,141.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,155.7,167.7,167.7,165.7,141.7,141.7,138.7,2017-11-09
1501,Sistema,Sistema,125.68,125.68,125.68,115.88,125.68,125.68,138.58,138.48,155.68,155.68,165.68,165.68,165.68,164.68,165.68,165.68,165.68,164.68,186.68,165.68,165.68,155.68,136.68,125.68,2017-11-10
1502,Sistema,Sistema,125.13,125.13,125.13,125.13,125.13,125.13,125.13,127.93,155.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,163.13,164.13,164.13,164.13,164.13,163.13,150.13,125.13,2017-11-11
1503,Sistema,Sistema,136.63,136.63,131.63,131.63,131.63,131.63,126.83,131.63,136.63,136.63,136.63,136.63,146.63,146.63,136.63,136.63,136.63,146.63,151.63,156.63,156.63,146.63,146.63,136.63,2017-11-12
1504,Sistema,Sistema,137.19,137.19,137.19,132.19,145.19,132.19,132.19,137.19,137.19,145.19,147.19,147.19,147.19,147.19,147.19,147.19,147.19,147.19,157.19,157.19,152.19,147.19,145.19,137.19,2017-11-13
1505,Sistema,Sistema,141.18,141.18,139.18,139.18,139.18,146.18,146.18,153.68,165.38,180.18,185.18,185.18,180.18,180.18,185.18,185.18,185.18,180.18,185.18,185.18,180.18,153.68,146.18,141.18,2017-11-14
1506,Sistema,Sistema,147.11,147.11,147.11,147.11,147.11,147.11,147.11,150.11,150.11,164.11,164.11,164.11,164.11,164.11,164.11,164.11,164.11,164.11,165.31,164.11,164.11,164.11,147.11,147.11,2017-11-15
1507,Sistema,Sistema,148.67,148.67,148.67,148.67,148.67,150.56,149.46,150.56,150.56,150.56,150.56,166.56,150.56,170.56,166.56,166.56,170.56,170.56,166.56,166.56,166.56,150.56,150.56,149.46,2017-11-16
1508,Sistema,Sistema,148.2,148.2,143.1,143.1,150.1,150.1,150.1,151.1,151.1,151.1,151.1,158.22,158.22,158.22,158.22,158.22,151.1,151.1,158.22,158.22,151.1,151.1,150.1,143.1,2017-11-17
1509,Sistema,Sistema,129.62,125.12,125.12,125.12,125.12,129.62,129.62,135.12,135.13,140.12,143.32,143.32,143.32,143.32,143.32,140.12,140.12,143.32,143.32,143.32,143.32,143.32,135.12,125.12,2017-11-18
1510,Sistema,Sistema,122.16,115.16,115.16,115.16,115.16,109.47,109.47,115.16,115.16,122.16,122.16,124.16,125.16,124.16,124.16,122.16,122.16,124.16,126.16,126.16,126.16,125.16,124.16,122.16,2017-11-19
1511,Sistema,Sistema,68.32,68.32,68.32,68.32,68.32,73.52,73.52,78.01,79.01,80.01,133.01,138.01,133.01,133.01,138.01,138.01,138.01,138.01,138.12,138.12,138.12,133.01,78.01,73.52,2017-11-20
1512,Sistema,Sistema,66.82,65.82,65.82,65.82,65.82,75.41,75.41,118.51,133.62,133.62,133.62,135.5,133.62,135.5,136.51,136.51,133.62,133.62,136.51,136.51,135.5,133.62,118.51,65.82,2017-11-21
1513,Sistema,Sistema,66.98,66.98,66.98,66.98,66.98,66.98,66.98,131.79,131.79,131.79,131.79,138.67,131.79,131.79,138.67,138.67,131.79,131.79,138.67,138.67,131.79,131.79,76.57,66.98,2017-11-22
1514,Sistema,Sistema,76.01,76.01,76.01,66.42,76.01,146.21,122.21,122.21,122.21,130.11,140.22,140.22,130.11,140.22,140.22,140.22,140.22,140.22,140.22,140.22,140.22,130.11,122.21,110.11,2017-11-23
1515,Sistema,Sistema,87.81,96.81,76.81,72.42,76.81,87.81,87.81,87.81,96.81,108.91,115.91,129,108.91,108.91,115.91,108.91,108.91,108.91,129,129,108.91,108.91,87.81,87.81,2017-11-24
1516,Sistema,Sistema,96.01,77.91,68.32,77.91,77.91,77.91,77.91,88.01,107.51,107.91,107.91,107.91,107.91,107.91,107.91,107.51,107.51,107.91,107.91,107.91,107.91,107.91,96.01,88.01,2017-11-25
1517,Sistema,Sistema,76.37,76.37,76.37,76.37,76.37,68.68,68.68,76.37,76.37,76.37,78.27,78.27,78.27,103.37,78.27,78.27,78.27,78.27,108.27,108.27,108.27,108.27,96.37,76.37,2017-11-26
1518,Sistema,Sistema,76.71,76.71,74.81,74.81,74.81,76.81,76.71,76.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,103.81,103.81,91.81,91.81,90.81,76.81,2017-11-27
1519,Sistema,Sistema,71.14,71.14,71.14,71.14,71.14,71.14,75.53,85.53,85.53,85.53,100.63,105.63,105.63,105.63,105.63,105.63,105.63,105.63,105.63,105.63,105.63,85.53,85.53,71.14,2017-11-28
1520,Sistema,Sistema,71.26,66.06,66.06,66.06,71.26,72.25,72.25,85.65,85.65,85.65,99.86,99.86,99.86,99.86,99.86,99.86,99.86,99.86,114.75,99.86,99.86,99.86,85.65,71.26,2017-11-29
1521,Sistema,Sistema,65.58,65.58,65.58,65.58,65.58,70.78,70.78,71.77,92.39,92.39,105.37,106.37,105.37,105.37,105.37,105.37,105.37,99.27,106.37,106.37,99.28,92.39,92.39,65.58,2017-11-30
1522,Sistema,Sistema,71.4,71.4,71.4,71.4,71.4,71.4,71.4,86.55,86.55,86.55,86.55,93.57,93.57,86.55,93.57,93.57,93.57,86.55,93.57,93.57,93.57,86.55,86.55,71.4,2017-12-01
1523,Sistema,Sistema,75.64,75.64,75.64,70.55,70.55,75.64,75.64,75.74,75.74,80.64,85.54,90.36,90.36,85.54,85.54,80.64,75.74,80.64,90.36,90.36,90.36,85.54,75.74,75.74,2017-12-02
1524,Sistema,Sistema,77.05,77.05,77.05,72.05,72.05,72.05,71.17,77.05,77.15,77.2,77.2,77.2,77.2,77.2,77.2,77.2,77.2,77.2,77.25,77.25,77.25,77.25,77.2,77.2,2017-12-03
1525,Sistema,Sistema,64.51,64.51,64.51,64.51,64.51,65.59,69.61,72.59,75.49,75.69,75.69,75.69,75.69,75.69,75.69,75.69,75.69,75.69,77.63,77.63,75.69,75.69,75.49,69.61,2017-12-04
1526,Sistema,Sistema,70.87,70.87,70.87,70.87,70.87,75.93,75.82,75.82,75.93,81.02,81.12,81.12,81.12,81.12,81.12,81.12,81.12,81.02,81.12,81.12,81.12,75.93,75.93,75.82,2017-12-05
1527,Sistema,Sistema,72.67,70.57,70.57,70.57,70.57,75.64,75.64,75.64,81.77,81.87,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.87,75.64,75.64,2017-12-06
1528,Sistema,Sistema,75.56,75.56,75.56,65.49,65.49,76.56,76.56,82.86,82.86,82.86,86.15,86.15,86.15,86.15,86.15,86.15,86.15,82.91,86.15,86.15,82.86,82.86,82.76,81.56,2017-12-07
1529,Sistema,Sistema,81.44,81.44,81.44,81.44,81.44,81.44,81.44,81.44,81.44,81.44,81.69,81.69,81.69,81.69,81.69,81.69,81.44,81.69,81.84,81.84,81.84,81.84,81.44,81.44,2017-12-08
1530,Sistema,Sistema,77.36,77.36,71.26,71.26,71.26,77.36,77.36,82.26,88.48,88.48,90.36,90.36,91.36,90.36,90.36,90.36,88.48,90.36,92.36,92.36,91.36,90.36,88.48,88.48,2017-12-09
1531,Sistema,Sistema,78.11,78.11,67.04,73.01,73.01,73.01,67.04,78.11,78.11,91.11,92.11,92.11,93.11,93.11,92.11,92.11,91.11,92.11,94.11,94.11,94.11,94.11,93.11,91.11,2017-12-10
1532,Sistema,Sistema,70.3,70.3,70.3,70.3,70.3,70.3,75.4,90.4,92.4,92.4,100.4,107.65,100.4,100.4,107.65,107.65,107.65,100.4,107.65,107.65,92.4,92.4,92.4,89.4,2017-12-11
1533,Sistema,Sistema,71.38,71.38,71.38,65.41,71.38,71.38,76.48,81.48,91.48,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.53,93.53,93.47,93.47,81.48,76.48,2017-12-12
1534,Sistema,Sistema,71.04,71.04,71.04,71.04,75.14,91.13,91.13,91.13,93.21,93.21,93.21,93.21,93.21,93.21,94.14,94.14,93.21,93.21,109.14,94.14,93.21,93.21,91.14,91.13,2017-12-13
1535,Sistema,Sistema,74.41,74.41,71.31,71.31,71.31,74.41,75.41,76.51,76.51,91.41,91.41,91.41,91.41,91.41,91.41,91.41,91.41,91.41,91.41,91.41,91.41,91.41,76.51,76.41,2017-12-14
1536,Sistema,Sistema,74.95,71.85,71.85,71.85,71.85,75.95,74.95,75.95,78.95,78.95,79.05,79.05,79.05,79.05,79.05,79.05,78.95,78.95,79.05,79.05,79.05,78.95,78.95,78.95,2017-12-15
